room_type,number_of_reviews,calculated_host_listings_count,availability_365,price,distance,cancellation_policy,size,amenities_num,host_identity_verified,security_deposit,cleaning_fee,guests_included,extra_people,review_scores_rating,bathrooms,bedrooms,beds,bed_type,accommodates
1,6,1,0,30,0.9159644516932098,1,54.1120913385876,9,0,213.93,15.0,1,10.0,80.0,1.0,1.0,1.0,0,2
0,24,1,6,55,4.320676545793757,0,44.0,15,0,150.0,20.0,1,0.0,96.0,1.0,1.0,1.0,0,2
0,9,17,164,200,8.551613254098116,1,103.84552545312437,20,0,0.0,0.0,5,15.0,96.0,2.0,2.0,7.0,0,7
1,0,2,0,25,5.144483589895164,0,49.8234072563462,4,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,0,2
1,32,2,365,26,6.919409437548577,0,45.361548051953726,32,0,0.0,0.0,1,0.0,99.0,1.0,1.0,1.0,0,2
1,0,1,0,19,5.2840363783355135,1,49.8234072563462,8,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,0,2
1,25,1,91,29,4.738840007382005,0,10.0,17,0,213.93,26.73,1,0.0,95.0,1.0,1.0,1.0,0,2
1,4,1,0,50,2.7114437180267945,2,60.31806721021411,12,0,213.93,15.0,2,10.0,87.0,1.0,1.0,1.0,0,3
0,5,2,17,29,6.118497678330807,0,50.0,22,0,213.93,5.0,1,19.0,100.0,1.0,1.0,4.0,0,4
1,2,1,0,30,1.946239322485698,2,40.468618653632575,11,0,0.0,10.0,1,0.0,90.0,1.0,1.0,1.0,0,1
1,20,1,0,60,4.51842269722979,2,15.0,14,0,0.0,6.0,1,0.0,99.0,1.0,1.0,2.0,0,2
1,1,1,0,12,2.2732538966678413,2,40.891411942177825,5,0,95.0,10.0,1,0.0,100.0,1.0,1.0,1.0,0,1
1,18,1,0,22,4.399889500095931,0,12.0,16,0,0.0,0.0,1,5.0,92.0,1.0,1.0,1.0,0,2
1,6,1,102,14,5.419870679605103,2,29.0,10,0,0.0,5.0,1,10.0,100.0,1.0,1.0,1.0,0,1
1,15,1,0,27,3.234961172509816,2,55.179046485814496,10,0,213.93,10.0,1,0.0,76.0,1.5,1.0,2.0,0,2
0,1,1,0,30,3.273380093889163,0,49.8234072563462,11,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,0,2
1,47,1,77,32,5.590179660505561,1,48.302243277028225,26,0,100.0,13.0,1,12.0,99.0,1.0,1.0,1.0,0,1
1,2,1,0,23,4.314773595555765,1,25.0,8,0,300.0,26.73,1,10.0,100.0,1.0,1.0,1.0,0,2
1,31,1,360,50,5.742104478545944,0,64.93986160766818,26,0,0.0,25.0,3,15.0,92.0,1.5,1.0,1.0,0,2
1,5,2,0,25,3.6912468519965937,1,50.02465812829659,10,0,0.0,0.0,1,8.0,96.0,1.0,1.0,1.0,0,2
1,0,1,0,33,5.375780202680258,0,16.0,14,0,213.93,26.73,1,5.0,94.41,1.0,1.0,2.0,0,2
0,8,4,296,130,3.737085853394878,2,10.0,24,0,300.0,40.0,4,10.0,94.0,1.0,3.0,6.0,0,6
1,0,1,0,30,2.0632784219777496,1,43.61743138471968,11,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,0,1
1,1,1,0,20,2.4198219762082807,0,43.61743138471968,7,0,213.93,26.73,1,0.0,100.0,1.0,1.0,1.0,0,1
1,1,1,0,28,4.2829713433385574,2,10.0,14,0,300.0,20.0,1,0.0,80.0,1.0,1.0,1.0,0,1
1,2,1,0,34,2.1927211192279343,0,49.8234072563462,11,0,213.93,26.73,1,0.0,100.0,1.0,1.0,1.0,0,2
0,39,1,295,80,4.5133784584571845,0,77.98390884384644,8,0,0.0,15.0,2,10.0,82.0,1.0,1.0,3.0,0,6
0,37,1,17,65,5.235753027246389,1,15.0,16,0,213.93,20.0,2,10.0,95.0,1.0,1.0,2.0,0,3
1,9,1,0,22,4.575105260930222,1,10.0,20,0,0.0,10.0,1,10.0,96.0,1.0,1.0,1.0,0,2
0,6,1,0,59,4.22000344562309,0,56.029383127972714,21,0,213.93,26.73,1,0.0,97.0,1.0,1.0,2.0,0,3
1,41,1,6,24,5.283206669577836,0,14.0,19,0,213.93,5.0,1,0.0,99.0,1.0,1.0,1.0,0,1
1,7,1,0,33,1.7819393157459535,0,49.8234072563462,9,0,213.93,26.73,1,0.0,97.0,1.0,1.0,1.0,0,2
0,4,1,0,110,5.654573805859785,2,93.85945703534011,23,0,2700.0,0.0,2,20.0,100.0,1.0,1.0,3.0,0,6
1,12,1,12,20,4.981473776393187,0,50.49017457043481,19,0,350.0,5.0,1,5.0,100.0,1.0,1.0,1.0,0,2
0,52,1,33,96,2.5386709959939746,2,53.130612471819255,14,0,300.0,49.0,1,0.0,98.0,1.0,1.0,1.0,0,2
0,11,2,0,40,2.075357390635043,1,15.0,23,0,250.0,25.0,1,10.0,98.0,1.0,2.0,2.0,0,4
0,0,1,0,89,3.8641345885320955,2,61.196355237100825,14,0,213.93,29.0,1,19.0,94.41,1.0,1.0,1.0,0,2
1,3,1,234,22,6.964569381350655,1,26.0,13,0,0.0,0.0,1,11.0,100.0,1.0,1.0,1.0,0,1
1,0,1,0,15,3.2687151275278845,0,43.61743138471968,10,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,0,1
0,16,5,211,199,5.711436445417749,2,120.0,23,0,500.0,120.0,1,0.0,94.0,1.0,2.0,2.0,0,5
1,8,2,89,45,2.9625419629037903,0,50.613733945175184,9,0,0.0,40.0,1,0.0,98.0,1.0,1.0,1.0,0,2
1,2,1,0,40,1.5913369583794055,0,49.8234072563462,11,0,213.93,26.73,1,0.0,100.0,1.0,1.0,1.0,0,2
0,0,1,0,58,4.616104137127011,2,94.86354542394875,16,0,213.93,26.73,1,20.0,94.41,1.5,3.0,4.0,0,5
1,4,1,9,65,2.21399774594327,1,48.939726979811695,23,0,213.93,20.0,1,0.0,93.0,1.0,1.0,1.0,0,2
1,2,1,0,25,8.172708501411806,1,25.0,13,0,0.0,10.0,1,10.0,70.0,1.0,0.0,2.0,0,3
1,0,1,0,49,1.7064279812769807,0,36.0,9,0,213.93,25.0,1,20.0,94.41,1.0,1.0,1.0,0,2
1,4,1,0,37,2.7798290495002926,1,58.566738649489075,15,0,213.93,26.73,2,15.0,100.0,1.0,1.0,1.0,0,2
1,8,4,0,30,4.299187502675421,2,180.0,27,0,0.0,0.0,1,6.0,93.0,1.5,1.0,1.0,0,2
1,13,1,87,39,3.7358320793248536,0,43.61743138471968,11,0,213.93,26.73,1,0.0,98.0,1.0,1.0,1.0,0,1
1,0,2,0,23,4.023897504623127,0,43.61743138471968,6,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,0,1
1,17,1,25,45,4.099456277308468,0,11.0,10,0,213.93,26.73,1,10.0,98.0,1.0,1.0,1.0,0,2
0,4,1,0,49,3.210724030462342,1,70.0,8,0,200.0,25.0,2,10.0,100.0,1.0,1.0,3.0,0,4
1,0,1,0,50,3.949579122661726,0,49.8234072563462,9,0,213.93,26.73,1,0.0,94.41,1.0,1.0,2.0,0,2
1,4,4,341,60,7.653800587256731,1,12.0,23,0,213.93,26.73,1,0.0,100.0,1.0,2.0,2.0,0,2
0,17,1,24,85,4.327371576723544,2,58.00997604425609,20,0,213.93,10.0,1,24.0,98.0,1.0,0.0,1.0,0,2
1,3,19,318,36,5.187110068405809,2,52.41217933953091,8,0,213.93,36.0,1,13.0,67.0,1.0,1.0,1.0,0,1
1,3,19,364,59,0.49853076737964475,2,63.230283413367395,8,0,213.93,36.0,1,13.0,73.0,1.0,4.0,1.0,0,1
1,6,1,0,50,2.6988555697071424,0,100.0,11,0,213.93,26.73,1,0.0,77.0,1.0,1.0,1.0,0,3
0,2,1,0,75,5.321269072433507,2,56.30690386638722,13,0,400.0,50.0,2,0.0,100.0,1.0,0.0,2.0,0,3
0,8,1,0,46,6.448460777031811,0,43.61743138471968,12,0,213.93,26.73,1,0.0,95.0,1.0,1.0,1.0,0,1
1,0,1,0,100,7.944161258119012,0,10.0,11,0,500.0,50.0,1,0.0,94.41,1.0,1.0,2.0,0,5
0,12,16,358,170,4.872512553019701,2,131.33140996279414,15,0,0.0,99.0,6,0.0,100.0,2.0,5.0,6.0,0,9
1,5,1,0,35,3.175643484957685,1,23.0,9,0,0.0,5.0,1,0.0,100.0,1.0,1.0,1.0,0,2
1,1,1,0,40,4.109995558633398,0,20.0,12,0,213.93,10.0,1,15.0,80.0,1.0,1.0,1.0,0,4
1,24,1,0,39,3.827168599613053,0,47.33111776191178,14,0,0.0,15.0,1,0.0,97.0,1.0,1.0,1.0,0,2
1,93,1,6,35,6.237098190438283,1,15.0,24,0,213.93,26.73,1,0.0,94.0,1.0,1.0,1.0,0,2
1,0,1,0,25,4.453323447453008,0,19.0,8,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,0,2
1,2,1,88,70,4.7465408854146265,0,10.0,14,0,213.93,26.73,1,0.0,70.0,1.5,1.0,1.0,0,2
1,2,1,0,25,5.166456632953893,1,10.0,12,0,100.0,0.0,1,20.0,94.41,1.0,1.0,1.0,0,1
1,3,1,0,35,6.88837268321887,0,49.8234072563462,11,0,213.93,26.73,1,0.0,93.0,1.0,1.0,1.0,0,2
1,14,1,0,39,3.8532035158369364,1,45.361548051953726,16,0,0.0,0.0,1,0.0,95.0,1.0,1.0,1.0,0,2
1,2,1,0,16,5.331937168272832,0,43.61743138471968,12,0,213.93,26.73,1,0.0,90.0,1.0,1.0,1.0,0,1
1,3,3,0,45,4.2462183156995295,1,10.0,10,0,0.0,13.0,1,5.0,100.0,1.0,1.0,1.0,0,2
0,91,1,47,95,4.105309259855686,2,50.0,22,0,500.0,40.0,2,15.0,98.0,1.0,1.0,2.0,0,4
0,5,1,0,50,3.9303052116773154,1,45.33369228853286,9,0,213.93,20.0,1,0.0,100.0,1.0,0.0,1.0,0,2
1,7,1,0,23,3.3557789184269957,1,54.549925011986346,22,0,100.0,0.0,1,15.0,100.0,1.0,1.0,1.0,0,2
1,9,1,54,35,4.286370685146854,1,58.565937613243065,13,0,200.0,5.0,1,20.0,100.0,1.0,1.0,1.0,0,2
1,4,2,0,40,2.315984711942291,0,65.84139369087806,8,0,213.93,26.73,1,0.0,80.0,1.0,2.0,2.0,0,4
1,1,1,129,30,5.799881746974093,0,55.179046485814496,11,0,213.93,10.0,1,0.0,100.0,1.5,1.0,1.0,0,2
0,0,1,0,53,3.361683573927952,0,80.0,9,0,213.93,5.0,1,8.0,94.41,1.0,1.0,1.0,0,2
1,10,1,0,26,1.1249293269776126,1,52.109568178696065,6,0,0.0,7.0,1,10.0,96.0,1.0,1.0,1.0,0,2
1,11,1,0,25,4.495841211768719,0,12.0,27,0,213.93,5.0,1,5.0,100.0,1.0,1.0,1.0,0,2
1,1,1,0,25,5.83290411165566,0,56.74710017584713,8,0,213.93,10.0,1,5.0,100.0,1.0,1.0,2.0,0,3
0,16,1,3,43,4.071031929188632,1,10.0,26,0,150.0,40.0,2,15.0,100.0,1.0,1.0,2.0,0,3
1,23,2,18,22,5.457005139520808,2,10.0,27,0,90.0,19.0,1,20.0,97.0,1.0,1.0,2.0,1,2
0,39,1,34,54,4.177655032924244,1,12.0,17,0,150.0,15.0,1,15.0,86.0,1.0,1.0,1.0,0,1
0,1,1,0,80,7.234578518748452,1,75.6534042537834,16,0,213.93,26.73,1,0.0,100.0,1.0,3.0,3.0,0,5
1,18,3,0,25,1.1764998552068546,2,12.0,11,0,213.93,26.73,1,0.0,86.0,2.0,1.0,1.0,0,1
1,11,1,40,40,5.123195043127441,1,10.0,12,0,0.0,0.0,1,15.0,95.0,1.0,1.0,1.0,0,2
0,2,2,18,29,5.93470219254782,1,50.0,22,0,213.93,5.0,1,19.0,80.0,1.0,1.0,3.0,0,3
0,50,19,318,60,5.675997130134985,2,37.0,16,0,200.0,50.0,1,0.0,87.0,1.0,2.0,4.0,0,4
0,5,1,0,60,3.6217090545007387,1,45.33369228853286,10,0,213.93,20.0,1,0.0,100.0,1.0,0.0,1.0,0,2
1,4,1,4,49,4.238395972941589,1,53.81652859399304,12,0,0.0,20.0,1,10.0,100.0,1.0,1.0,1.0,0,2
1,0,1,0,35,6.282316374410124,0,10.0,12,0,213.93,20.0,1,0.0,94.41,1.0,1.0,1.0,0,3
1,0,1,0,24,2.798916622530497,0,25.0,8,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,0,2
1,30,1,0,29,6.883406060920495,2,15.0,26,0,0.0,0.0,1,0.0,95.0,1.0,1.0,2.0,0,2
0,21,1,0,75,2.4882364362477007,2,63.85396658766923,4,0,213.93,25.0,2,20.0,89.0,1.0,0.0,3.0,0,3
1,3,1,147,35,3.0770687088062743,2,100.0,17,0,150.0,50.0,2,15.0,100.0,1.0,1.0,1.0,0,2
1,5,1,0,25,7.830864687569692,1,15.0,9,0,213.93,15.0,1,5.0,100.0,1.0,1.0,1.0,0,2
0,5,2,0,52,5.148125851600669,1,10.0,23,0,100.0,0.0,1,12.0,100.0,1.0,1.0,2.0,0,2
1,10,1,0,35,1.5785535389602485,0,10.0,17,0,0.0,0.0,1,25.0,100.0,1.0,1.0,1.0,0,2
0,3,1,0,63,5.519116302288216,0,67.0,19,0,400.0,5.0,2,5.0,100.0,1.0,2.0,2.0,0,4
1,15,1,4,32,3.635044086123619,0,66.11910462879725,7,0,213.93,26.73,1,15.0,96.0,1.5,1.0,1.0,0,2
0,0,13,127,53,5.898195332139874,2,12.0,23,0,500.0,75.0,2,5.0,94.41,1.0,2.0,2.0,0,5
0,7,1,313,75,1.7687067105187484,2,50.25277345311706,2,0,213.93,30.0,1,0.0,100.0,1.0,1.0,1.0,0,2
1,16,1,89,35,7.13177271280175,0,46.29750624906115,9,0,0.0,10.0,1,10.0,93.0,1.0,1.0,1.0,0,1
1,1,1,0,17,5.742504077375901,0,14.0,9,0,213.93,26.73,1,10.0,100.0,1.0,1.0,1.0,0,2
0,53,2,353,75,7.391689474373918,2,60.0,32,0,150.0,49.0,3,39.0,97.0,1.0,1.0,2.0,0,4
1,27,1,279,30,1.4572832550584935,0,60.05485811096019,9,0,92.0,20.0,1,20.0,95.0,1.0,1.0,2.0,0,2
0,119,1,96,65,4.387986096463709,1,65.59638484432087,26,0,0.0,30.0,2,15.0,95.0,1.5,1.0,1.0,0,2
0,6,1,0,49,5.3276377847422305,2,47.626680506506325,8,0,213.93,10.0,1,0.0,87.0,1.0,1.0,1.0,0,2
1,20,1,21,42,4.690740860027726,0,60.967378553375795,15,0,0.0,5.0,1,15.0,96.0,1.0,1.0,2.0,0,3
0,0,1,0,53,3.903233148627418,0,65.84139369087806,16,0,213.93,26.73,1,0.0,94.41,1.0,2.0,2.0,0,4
1,19,1,224,60,4.103566983622826,2,30.0,12,0,300.0,25.0,1,5.0,96.0,1.0,1.0,1.0,0,2
0,2,1,0,72,3.8026242856806816,1,58.40216726843858,17,0,213.93,25.0,1,0.0,100.0,1.0,0.0,2.0,0,4
1,12,1,0,68,5.092346734626036,0,25.0,9,0,213.93,26.73,1,0.0,96.0,1.0,1.0,1.0,0,2
0,5,1,177,150,12.751797478255256,2,25.0,11,0,400.0,35.0,1,0.0,93.0,1.5,0.0,2.0,0,2
0,24,1,5,60,4.5534168355788065,1,48.939726979811695,22,0,213.93,20.0,1,0.0,93.0,1.0,1.0,1.0,0,2
0,5,1,0,33,4.505974079744974,0,49.8234072563462,8,0,213.93,26.73,1,0.0,92.0,1.0,1.0,1.0,0,2
1,4,2,0,22,4.454112658829719,1,50.50121968411675,15,0,500.0,0.0,1,5.0,93.0,1.0,1.0,1.0,0,2
1,104,2,332,26,2.0012066240409303,1,46.93508961294179,13,0,213.93,10.0,1,5.0,88.0,1.0,0.0,1.0,0,2
1,31,1,77,36,5.543878239428206,1,20.0,27,0,0.0,5.0,1,7.0,98.0,1.0,1.0,1.0,0,2
1,9,1,35,40,2.853261362113014,0,52.50348212068767,8,0,0.0,10.0,1,10.0,85.0,1.0,1.0,1.0,0,2
0,113,2,23,59,4.195187002065494,1,250.0,21,0,0.0,0.0,2,15.0,96.0,1.0,0.0,1.0,0,2
1,5,2,0,27,5.583393859980454,0,18.0,9,0,213.93,26.73,1,0.0,90.0,1.0,1.0,2.0,0,3
0,4,1,310,100,2.7002255264880377,0,71.14756150183027,8,0,0.0,30.0,1,10.0,87.0,1.0,2.0,3.0,0,4
0,6,1,0,45,2.4245268334147654,0,10.0,9,0,100.0,26.73,1,0.0,87.0,1.0,2.0,2.0,0,2
1,17,2,2,30,4.757347596319516,2,21.0,14,0,0.0,10.0,1,0.0,98.0,1.0,1.0,2.0,0,2
1,0,1,90,24,6.757922574943865,0,63.58174910728089,11,0,213.93,26.73,1,0.0,94.41,1.5,1.0,2.0,0,3
1,0,1,0,40,4.074264474316421,0,64.92813921496256,8,0,213.93,26.73,1,0.0,94.41,2.0,1.0,1.0,0,2
0,33,1,1,85,2.93540865932992,2,49.8234072563462,14,0,213.93,26.73,1,0.0,95.0,1.0,1.0,1.0,0,2
1,20,1,0,30,3.864190867413497,0,53.27534569778178,15,0,0.0,7.0,1,12.0,97.0,1.0,1.0,1.0,0,2
0,11,1,14,129,3.761676545028794,1,57.42357932251076,14,0,350.0,80.0,2,0.0,100.0,1.0,1.0,1.0,0,2
0,1,1,0,45,4.4795069594329116,1,10.0,18,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,0,2
0,3,1,0,77,8.064646970794294,1,20.0,13,0,213.93,26.73,1,0.0,100.0,2.0,4.0,4.0,0,8
0,1,7,0,26,9.93681524813992,2,35.0,11,0,600.0,45.0,1,0.0,60.0,1.0,1.0,1.0,0,2
1,3,1,0,35,3.2154336286724265,1,48.283203743159014,6,0,213.93,15.0,1,0.0,100.0,1.0,1.0,1.0,0,2
1,1,1,0,20,5.232387964899615,0,10.0,9,0,100.0,10.0,1,5.0,100.0,1.0,1.0,1.0,0,2
1,0,1,0,75,7.209746871742972,0,49.8234072563462,7,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,0,2
0,40,3,55,40,7.457637439361834,1,50.0,30,0,0.0,15.0,3,20.0,86.0,1.0,2.0,3.0,0,5
0,6,1,9,89,5.017123384333068,1,80.0,10,0,213.93,20.0,1,0.0,93.0,1.5,3.0,3.0,0,4
1,55,1,0,32,3.064092115225336,1,130.0,13,0,213.93,26.73,1,0.0,100.0,1.0,1.0,1.0,0,1
1,0,1,0,25,3.1600782552348505,1,49.8234072563462,12,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,0,2
1,2,1,0,20,4.295733093313757,0,49.8234072563462,7,0,213.93,26.73,1,0.0,100.0,1.0,1.0,1.0,0,2
0,0,1,0,39,4.210675508316358,1,65.84139369087806,10,0,213.93,26.73,1,0.0,94.41,1.0,2.0,2.0,0,4
1,17,1,0,34,9.896255322948864,2,30.0,13,0,213.93,9.0,1,0.0,95.0,1.0,1.0,1.0,0,2
1,24,1,2,63,5.289589532156459,1,24.0,14,0,150.0,15.0,1,15.0,94.0,1.0,1.0,1.0,0,3
1,102,1,60,43,3.8042745443289427,1,57.39641151900882,23,0,0.0,0.0,2,10.0,95.0,1.0,1.0,1.0,0,3
1,1,1,0,20,6.182628178367169,1,10.0,9,0,213.93,26.73,1,5.0,100.0,2.0,1.0,1.0,0,2
0,1,2,0,149,6.297426695125052,1,90.22416302091096,10,0,300.0,30.0,1,0.0,80.0,1.5,3.0,3.0,0,6
1,3,1,40,85,3.1439186006350246,1,85.0,14,0,200.0,40.0,1,0.0,100.0,1.5,2.0,2.0,0,3
0,0,7,264,27,9.567142520671043,2,20.0,16,0,600.0,45.0,1,0.0,94.41,1.0,1.0,1.0,0,2
1,26,2,3,74,1.5103533163177945,1,280.0,21,0,150.0,28.0,2,25.0,98.0,1.0,1.0,1.0,0,2
1,18,1,0,35,3.415199010191461,2,47.626680506506325,15,0,213.93,10.0,1,0.0,100.0,1.0,1.0,1.0,0,2
1,6,1,0,29,6.6435362467100685,1,58.943826925687006,9,0,213.93,26.73,1,5.0,90.0,1.0,1.0,2.0,0,3
1,24,1,17,49,2.6904209373117807,1,10.0,16,0,213.93,10.0,1,0.0,89.0,0.5,1.0,1.0,0,2
1,14,1,0,20,6.130028247798626,0,12.0,14,0,213.93,10.0,1,8.0,100.0,1.0,1.0,1.0,0,2
1,61,1,59,49,4.886708431205396,1,62.936948263333846,27,0,0.0,20.0,1,15.0,90.0,1.0,1.0,2.0,0,3
1,15,1,0,25,2.165864989556118,1,160.0,15,0,213.93,26.73,1,6.0,91.0,2.0,1.0,2.0,0,2
1,139,7,302,95,2.7597598098657823,2,72.05736793267465,31,0,0.0,20.0,2,20.0,90.0,1.0,1.0,3.0,0,4
1,5,3,0,19,1.6223502092107458,1,51.19043564738231,9,0,0.0,0.0,1,10.0,90.0,1.0,1.0,1.0,0,2
1,3,2,70,45,6.891656864123072,2,23.0,16,0,213.93,15.0,1,0.0,93.0,1.0,1.0,1.0,0,2
1,10,3,4,29,5.248153435638969,1,56.74201750538927,23,0,150.0,15.0,1,15.0,98.0,1.0,1.0,1.0,0,2
0,8,1,363,124,3.8564513250532246,1,86.0,34,0,499.0,90.0,2,10.0,100.0,1.0,2.0,0.0,0,4
1,7,1,0,20,6.422582870251994,1,10.0,9,0,0.0,9.0,1,12.0,100.0,1.0,1.0,1.0,0,2
1,8,1,35,28,3.4971489610255664,2,52.14159645357146,9,0,100.0,18.0,1,13.0,97.0,1.0,0.0,1.0,0,2
1,8,1,0,92,5.861009082284998,1,74.060281277009,24,0,0.0,25.0,2,20.0,95.0,1.5,1.0,1.0,0,3
0,6,1,0,118,4.919379765141447,2,100.0,14,0,300.0,45.0,5,35.0,96.0,1.0,3.0,4.0,0,5
0,46,1,54,30,7.262977978903724,0,20.0,18,0,0.0,20.0,2,15.0,95.0,1.0,1.0,2.0,0,2
1,15,1,36,48,2.489107934800885,1,55.42513781189296,12,0,213.93,25.0,1,10.0,100.0,1.0,1.0,1.0,0,2
0,0,1,0,37,5.688354594454597,0,15.0,9,0,213.93,26.73,1,0.0,94.41,1.0,2.0,2.0,0,3
1,29,1,7,40,4.392308801364999,1,67.0,22,0,0.0,0.0,1,0.0,99.0,1.0,1.0,2.0,0,2
0,8,1,0,65,3.690642417977221,0,52.73785105406049,16,0,213.93,26.73,1,5.0,100.0,1.0,1.0,1.0,0,2
1,2,1,0,25,6.505760452369438,0,50.61209649923398,11,0,213.93,26.73,1,12.0,30.0,1.0,1.0,1.0,0,1
1,14,2,60,35,3.1454384402390976,2,140.0,14,0,0.0,15.0,1,7.0,99.0,1.5,1.0,1.0,0,1
0,9,1,0,48,4.2949647768306765,1,10.0,11,0,400.0,15.0,1,0.0,96.0,1.0,1.0,1.0,0,3
0,3,1,26,65,2.8517114305202624,0,15.0,14,0,250.0,20.0,1,0.0,100.0,1.0,1.0,1.0,0,2
1,0,1,0,18,3.7879890289427287,0,20.0,11,0,213.93,26.73,1,0.0,94.41,1.0,1.0,2.0,0,2
1,59,1,3,60,3.4025266439966315,2,20.0,24,0,0.0,28.0,1,0.0,98.0,1.0,1.0,1.0,0,2
1,28,1,52,75,3.31057034720549,2,54.59705381981903,19,0,600.0,50.0,1,0.0,96.0,1.0,1.0,1.0,2,2
0,16,1,1,60,3.734790430819909,0,59.00502073690874,16,0,213.93,5.0,2,10.0,98.0,1.0,1.0,2.0,0,3
0,68,5,27,99,5.135219670130332,2,81.65568695774152,15,0,213.93,20.0,3,18.0,89.0,1.0,2.0,3.0,0,5
1,15,1,9,50,1.0155588414225343,2,48.283203743159014,16,0,213.93,15.0,1,0.0,100.0,1.0,1.0,1.0,0,2
0,26,1,81,200,4.785958334977533,1,119.63547245853488,12,0,200.0,65.0,4,35.0,92.0,1.0,3.0,5.0,0,8
1,0,1,0,19,6.4041327734492075,0,26.0,7,0,213.93,26.73,1,8.0,94.41,1.0,1.0,1.0,0,2
0,1,1,0,39,3.5241920282972434,0,62.90188060642199,13,0,0.0,25.0,2,20.0,94.41,1.0,0.0,1.0,0,3
0,9,1,0,33,3.6156605423832127,2,10.0,22,0,150.0,39.0,3,0.0,95.0,1.0,2.0,2.0,0,3
1,1,1,0,35,3.6523783894717505,1,52.73785105406049,6,0,213.93,26.73,1,5.0,100.0,1.0,1.0,1.0,0,2
0,11,6,274,62,5.03278384521754,2,66.77829014754639,14,0,213.93,20.0,2,7.0,89.0,1.5,1.0,1.0,0,3
0,59,45,102,42,5.346126679193044,3,61.42228620917424,17,0,108.0,27.0,2,10.0,92.0,1.0,1.0,2.0,0,3
0,50,45,149,42,5.2476950989708495,3,10.0,14,0,108.0,27.0,2,10.0,90.0,1.0,1.0,1.0,0,2
0,33,45,139,42,5.436442513328113,3,55.216310337547725,16,0,108.0,27.0,2,10.0,93.0,1.0,1.0,1.0,0,2
0,41,45,130,42,5.343906355800194,3,61.42228620917424,15,0,108.0,27.0,2,10.0,93.0,1.0,1.0,2.0,0,3
0,31,45,162,42,5.426479686182556,3,68.28478531745344,14,0,108.0,32.0,2,10.0,92.0,1.0,1.0,2.0,0,4
0,38,45,128,42,5.443423649504324,3,61.42228620917424,17,0,108.0,27.0,2,10.0,93.0,1.0,1.0,2.0,0,3
0,29,45,121,37,5.309593038581548,3,55.216310337547725,17,0,108.0,27.0,2,10.0,95.0,1.0,1.0,1.0,0,2
0,43,45,127,42,5.470631217540372,3,55.216310337547725,17,0,108.0,27.0,2,10.0,93.0,1.0,1.0,1.0,0,2
0,60,45,121,42,5.351936786132084,3,55.216310337547725,17,0,108.0,27.0,2,10.0,95.0,1.0,1.0,1.0,0,2
0,32,45,142,42,5.31616345811857,3,55.216310337547725,17,0,108.0,27.0,2,10.0,91.0,1.0,1.0,1.0,0,2
0,4,1,0,60,6.453849962811844,1,15.0,10,0,200.0,60.0,1,0.0,100.0,1.0,1.0,2.0,0,4
0,16,6,289,63,5.121680349103325,2,55.619889476959386,13,0,213.93,20.0,2,7.0,93.0,1.0,0.0,1.0,0,3
0,6,1,0,50,1.7957350833797947,0,78.54277876475592,12,0,0.0,25.0,3,30.0,80.0,1.0,1.0,2.0,0,4
1,5,1,29,30,3.514452703343564,0,15.0,11,0,0.0,20.0,2,10.0,100.0,1.0,1.0,2.0,0,4
0,34,17,353,55,3.907144806046331,2,75.55383671599998,14,0,400.0,50.0,4,10.0,87.0,1.0,2.0,2.0,0,4
1,25,1,4,35,5.863327964903695,0,59.908579145776194,9,0,0.0,0.0,1,12.0,98.0,1.5,1.0,1.0,0,2
1,5,1,0,18,4.07136656793208,1,53.45556810193491,7,0,213.93,10.0,1,10.0,100.0,1.0,1.0,1.0,0,2
1,2,1,0,40,3.938058004970626,1,22.0,9,0,213.93,10.0,1,0.0,100.0,2.0,1.0,2.0,0,2
1,75,1,54,48,1.0603453334268145,2,15.0,15,0,213.93,10.0,1,0.0,98.0,1.0,1.0,1.0,0,1
1,18,1,365,195,5.243923961584818,1,20.0,12,0,213.93,26.73,1,0.0,93.0,1.0,1.0,1.0,1,2
1,3,1,8,30,4.757567130103656,2,59.15450355920393,18,0,100.0,10.0,1,10.0,87.0,1.0,1.0,2.0,0,3
0,40,1,87,265,3.898615052093062,1,86.65382950574977,27,0,213.93,90.0,1,0.0,94.0,2.0,3.0,2.0,0,3
0,0,1,0,70,5.278378668826758,0,62.235358999599235,5,0,213.93,26.73,1,0.0,94.41,1.0,1.0,2.0,0,4
1,13,1,70,40,6.973369344301893,0,15.0,9,0,0.0,10.0,1,0.0,93.0,1.0,1.0,1.0,0,2
1,0,1,0,35,7.254563650518086,1,49.8234072563462,9,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,0,2
1,8,1,0,20,4.559074191125041,0,20.0,7,0,213.93,26.73,1,0.0,88.0,1.0,1.0,1.0,0,1
