room_type,number_of_reviews,calculated_host_listings_count,availability_365,price,distance,cancellation_policy,size,amenities_num,host_identity_verified,security_deposit,cleaning_fee,guests_included,extra_people,review_scores_rating,bathrooms,bedrooms,beds,bed_type,accommodates
16,0,1,0,85,3.125151779253371,18,57.77349979520676,17,0,0.0,0.0,1,0.0,94.41,1.0,1.0,2.0,7,4
15,15,1,0,70,8.20253123573592,20,20.0,19,0,0.0,30.0,1,0.0,100.0,1.0,1.0,1.0,7,2
16,38,1,0,20,2.8767437866273844,20,49.44389859178685,10,0,150.0,20.0,1,12.0,98.0,1.0,1.0,1.0,7,1
15,0,1,220,200,3.3611714811902615,20,120.0,14,0,213.93,26.73,1,0.0,94.41,1.0,3.0,5.0,7,5
15,20,1,0,85,12.970215540993044,20,15.0,11,0,500.0,40.0,2,15.0,99.0,1.0,2.0,1.0,7,4
15,0,1,0,27,9.991768839960338,18,49.27283170844896,10,0,213.93,50.0,1,0.0,94.41,1.0,0.0,1.0,7,2
16,2,1,0,35,2.816758401157429,20,55.65229485177478,11,0,213.93,26.73,1,10.0,90.0,1.0,1.0,1.0,7,2
16,19,1,0,22,4.9586668856586495,19,100.0,17,0,213.93,5.0,1,0.0,98.0,1.0,1.0,1.0,7,2
15,9,1,0,60,2.4659200641036403,20,75.0140912807918,21,0,213.93,30.0,2,15.0,86.0,1.0,2.0,2.0,7,4
15,10,1,0,88,4.964593547406042,19,65.29081814298083,11,0,213.93,50.0,1,0.0,93.0,1.0,1.0,2.0,7,4
16,21,1,43,30,4.282255028588442,20,100.0,13,0,213.93,26.73,1,0.0,100.0,1.0,1.0,1.0,7,1
16,11,2,0,30,3.558816505729435,20,20.0,9,0,0.0,10.0,2,0.0,96.0,1.0,1.0,1.0,7,2
16,10,1,0,30,2.394472896528312,20,53.605050924230106,11,0,100.0,15.0,1,10.0,100.0,1.0,1.0,1.0,7,2
16,15,1,35,22,4.5324456541935385,20,45.64098301240847,13,0,0.0,5.0,1,10.0,99.0,1.0,1.0,1.0,7,1
16,0,1,310,35,1.4496708386275368,18,66.93298176643401,10,0,213.93,26.73,1,40.0,94.41,1.0,1.0,1.0,7,1
15,60,12,337,98,0.8727034850470555,20,77.6089497906816,21,0,150.0,35.0,2,25.0,98.0,1.0,1.0,4.0,7,4
16,48,1,0,100,1.4364960919746672,18,60.0,15,0,100.0,10.0,1,10.0,97.0,1.0,1.0,1.0,7,2
16,5,1,0,45,3.3442077871640143,18,34.0,15,0,213.93,26.73,1,0.0,100.0,1.0,1.0,2.0,7,1
16,2,1,0,40,20.96474134518097,19,13.0,7,0,213.93,26.73,1,0.0,94.41,1.0,1.0,2.0,7,2
16,0,1,14,35,4.220693101753556,19,14.0,14,0,200.0,30.0,1,0.0,94.41,1.0,1.0,1.0,7,2
16,34,1,58,26,11.771855342161054,18,15.0,23,0,100.0,19.0,1,15.0,99.0,1.0,2.0,2.0,7,1
16,4,1,0,47,6.424717977361224,19,60.18545278995809,10,0,100.0,26.73,1,8.0,95.0,1.0,1.0,2.0,7,3
16,5,1,0,37,4.785467523870229,20,10.0,17,0,213.93,26.73,1,0.0,96.0,1.0,1.0,1.0,7,2
16,29,1,0,45,8.294350636709828,20,50.0,14,0,0.0,10.0,1,0.0,97.0,1.0,1.0,1.0,7,2
15,2,2,0,100,16.289754726095623,19,85.88300788910325,11,0,200.0,45.0,1,0.0,100.0,2.0,1.0,2.0,7,5
16,0,1,0,34,1.195935418169653,19,49.8234072563462,8,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,7,2
16,12,2,0,31,3.1166711887421625,18,16.0,9,0,0.0,20.0,1,15.0,100.0,1.0,1.0,1.0,7,2
16,5,1,0,54,1.7710311893050679,20,10.0,18,0,0.0,0.0,1,0.0,100.0,1.0,1.0,1.0,7,2
15,11,1,0,80,3.079412932529062,20,10.0,8,0,213.93,50.0,1,0.0,100.0,1.0,1.0,1.0,7,2
16,23,1,341,58,3.6097091244874178,20,49.30068747186982,18,0,0.0,30.0,1,0.0,84.0,1.0,1.0,1.0,7,2
16,3,1,0,27,4.747354733350933,20,10.0,11,0,213.93,26.73,1,10.0,100.0,1.0,1.0,1.0,7,1
16,4,1,0,18,5.512233098963584,20,25.0,10,0,213.93,26.73,1,0.0,100.0,1.0,1.0,1.0,7,1
15,10,1,113,77,2.131987353462733,20,55.0,23,0,90.0,20.0,1,15.0,98.0,1.5,1.0,1.0,7,2
16,3,1,0,25,4.116644225016002,20,18.0,10,0,100.0,10.0,1,0.0,100.0,2.0,1.0,1.0,7,2
15,0,1,0,50,1.6829172804803547,19,30.0,8,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,7,2
16,9,1,78,35,4.974143893746293,20,52.0789074290464,11,0,150.0,15.0,1,7.0,96.0,1.0,1.0,1.0,7,2
16,21,1,0,20,3.5977373937531327,19,41.6503604796074,14,0,0.0,19.0,1,0.0,100.0,1.0,1.0,1.0,7,1
16,5,3,0,16,6.720719109471354,20,15.0,7,0,213.93,26.73,1,0.0,92.0,1.0,1.0,1.0,7,1
15,0,1,0,100,3.907700205387814,18,80.94612564949443,9,0,213.93,26.73,1,0.0,94.41,2.0,2.0,4.0,7,4
15,37,45,97,42,3.9081946323771786,21,68.94130855410612,16,0,108.0,37.0,2,10.0,92.0,1.0,1.0,2.0,7,4
16,15,2,0,24,4.574932153423224,19,49.8234072563462,13,0,213.93,26.73,1,0.0,96.0,1.0,1.0,1.0,7,2
15,0,1,0,40,4.295155804214052,19,46.150743461162676,9,0,250.0,25.0,1,0.0,94.41,1.0,0.0,2.0,7,2
16,83,1,129,50,3.5964241203730936,20,62.280425026681165,17,0,0.0,15.0,2,15.0,97.0,1.0,1.0,2.0,7,3
15,3,1,0,115,1.6737865811236354,20,100.88228117003513,16,0,500.0,60.0,6,10.0,100.0,1.5,3.0,5.0,7,6
16,44,1,339,24,5.753266645588891,20,12.0,13,0,213.93,26.73,1,15.0,98.0,1.0,1.0,1.0,7,1
16,0,1,0,40,6.03195112466258,19,20.0,8,0,213.93,26.73,1,0.0,94.41,1.0,1.0,3.0,7,4
16,14,2,0,70,1.5568373212682018,19,61.40350822961673,22,0,100.0,30.0,1,20.0,95.0,1.0,1.0,2.0,7,2
15,100,1,154,119,2.888739698988238,18,46.64673876183823,12,0,213.93,30.0,1,0.0,93.0,1.0,0.0,1.0,7,2
16,0,1,0,26,5.429288862810104,19,47.21452457339653,9,0,213.93,15.0,1,15.0,94.41,1.0,0.0,1.0,7,1
16,0,1,0,38,3.3086248663807996,18,50.0,11,0,213.93,15.0,1,0.0,94.41,1.0,0.0,1.0,7,2
16,9,1,0,30,3.8432564528968576,20,19.0,15,0,213.93,40.0,1,0.0,100.0,1.0,1.0,1.0,7,2
15,4,1,0,50,2.1210099550462074,20,100.0,5,0,200.0,26.73,1,0.0,100.0,1.0,1.0,1.0,7,2
15,46,45,136,42,6.784161510933191,21,73.32498366999425,16,0,108.0,32.0,2,8.0,88.0,1.0,1.0,2.0,7,5
16,10,1,63,30,6.535269481983921,20,90.0,23,0,213.93,15.0,1,7.0,96.0,1.0,1.0,1.0,7,2
16,5,1,0,17,6.470342444663176,19,10.0,9,0,213.93,26.73,1,0.0,96.0,1.5,1.0,1.0,7,2
16,0,1,0,65,2.0317583024952794,19,32.0,10,0,213.93,20.0,1,0.0,94.41,1.0,1.0,1.0,7,2
15,0,1,0,90,3.2117444600343235,19,49.31636684198871,10,0,100.0,26.73,1,0.0,94.41,1.0,1.0,1.0,7,2
15,34,6,335,90,0.9846532434135843,18,250.0,17,0,150.0,65.0,2,20.0,97.0,1.0,1.0,2.0,7,4
16,2,1,0,20,2.117569179109134,19,63.437427691963755,9,0,400.0,0.0,1,15.0,100.0,1.5,1.0,1.0,7,2
15,5,19,326,34,15.4239474222001,18,75.04083385841844,16,0,200.0,50.0,1,0.0,88.0,1.0,2.0,4.0,7,5
16,46,1,16,58,1.8039700175531672,20,79.92423652934943,23,0,0.0,20.0,1,25.0,94.0,1.5,2.0,3.0,7,3
16,4,2,0,70,1.8533851538556068,20,20.0,7,0,0.0,15.0,2,20.0,100.0,1.0,1.0,1.0,7,2
15,10,1,0,45,5.6550692380505305,20,49.8234072563462,8,0,213.93,26.73,1,0.0,91.0,1.0,1.0,1.0,7,2
15,3,1,0,44,3.326020885026067,19,65.84139369087806,20,0,213.93,26.73,1,0.0,90.0,1.0,2.0,3.0,7,4
15,16,1,0,99,3.3308593618073803,18,85.0,9,0,250.0,40.0,2,20.0,91.0,1.0,2.0,2.0,7,4
15,18,1,0,50,2.5166871341445898,20,200.0,10,0,213.93,26.73,1,0.0,96.0,1.0,1.0,1.0,7,2
16,8,1,340,40,4.306927205659385,19,60.96565453084023,10,0,0.0,0.0,2,20.0,93.0,1.5,0.0,1.0,7,2
15,0,2,0,17,6.269573200003295,19,49.8234072563462,6,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,7,2
16,38,1,43,28,8.539887010922843,20,25.0,18,0,213.93,26.73,1,12.0,99.0,1.0,1.0,1.0,7,1
16,50,1,48,42,4.685113772872726,18,20.0,18,0,100.0,20.0,1,20.0,96.0,1.0,1.0,1.0,7,2
16,7,1,0,79,6.5576731232478735,19,49.8234072563462,15,0,213.93,26.73,1,0.0,93.0,1.0,1.0,1.0,7,2
16,3,1,0,16,5.223087343896482,19,12.0,11,0,213.93,26.73,1,0.0,100.0,1.0,1.0,1.0,7,1
16,3,19,363,32,4.276893969097779,18,52.41217933953091,7,0,213.93,36.0,1,13.0,87.0,1.0,1.0,1.0,8,1
15,4,1,0,60,4.137496487057809,18,50.0,10,0,0.0,30.0,2,15.0,95.0,1.0,1.0,1.0,7,2
15,1,1,0,40,8.570697194999518,19,90.0,10,0,213.93,26.73,1,0.0,100.0,1.0,1.0,1.0,7,2
15,6,1,0,68,4.322742141258042,20,49.8234072563462,13,0,213.93,26.73,1,0.0,100.0,1.0,1.0,1.0,7,2
16,14,2,0,45,3.0709265640576793,19,49.8234072563462,7,0,213.93,26.73,1,0.0,98.0,1.0,1.0,1.0,7,2
16,2,19,364,44,0.49272229887667723,18,59.96454531883909,8,0,213.93,36.0,1,13.0,80.0,1.5,1.0,1.0,7,1
15,11,1,0,99,3.298227987025252,18,100.0,22,0,200.0,35.0,2,9.0,98.0,1.0,2.0,3.0,7,4
15,2,1,0,50,4.712061099906641,18,60.0,15,0,250.0,20.0,1,25.0,100.0,1.0,0.0,2.0,7,2
16,1,1,0,35,4.247699483217714,19,57.01932324281089,11,0,0.0,0.0,1,20.0,100.0,1.0,1.0,1.0,7,2
16,2,1,0,30,5.224156087970475,19,49.8234072563462,10,0,213.93,26.73,1,0.0,100.0,1.0,1.0,1.0,7,2
16,17,1,0,35,3.4250551328608645,19,10.0,14,0,213.93,20.0,1,0.0,95.0,1.0,1.0,1.0,7,2
16,8,1,1,30,2.500228597245068,18,50.0,2,0,213.93,15.0,1,0.0,89.0,1.0,1.0,1.0,7,2
15,0,1,219,60,9.388704901889863,18,10.0,15,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,7,2
16,59,1,334,69,6.006647856260711,19,49.8234072563462,13,0,213.93,26.73,1,0.0,94.0,1.0,1.0,1.0,7,2
16,55,1,0,25,2.258450338685697,20,10.0,17,0,213.93,26.73,1,0.0,97.0,1.0,1.0,1.0,7,1
16,79,1,6,30,3.414366257982642,19,49.8234072563462,11,0,213.93,26.73,2,0.0,97.0,1.0,1.0,1.0,7,2
16,3,1,44,52,4.034416331151169,20,52.292004450924736,25,0,100.0,5.0,1,10.0,100.0,1.0,1.0,1.0,7,2
16,0,1,0,60,8.264975592196384,19,10.0,8,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,7,2
16,70,2,68,32,7.2893513483382995,20,10.0,16,0,213.93,26.73,1,0.0,97.0,1.0,1.0,1.0,7,1
15,0,1,0,35,4.054195225723846,19,49.8234072563462,7,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,7,2
15,0,4,0,68,6.09086174805579,19,10.0,10,0,0.0,38.0,1,15.0,94.41,1.0,2.0,3.0,7,6
16,8,1,0,50,11.50658676814675,19,95.0,24,0,213.93,26.73,1,0.0,100.0,1.0,1.0,1.0,7,2
16,1,1,0,30,6.667863362225794,19,49.8234072563462,8,0,213.93,26.73,1,0.0,100.0,1.0,1.0,1.0,7,2
16,9,2,0,25,4.157892384875684,19,48.374830641758535,12,0,87.0,20.0,1,0.0,95.0,1.0,1.0,1.0,7,2
17,0,1,0,40,1.2188266936612853,19,10.0,10,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,7,2
15,18,1,29,70,14.899316133138248,19,60.0,20,0,300.0,30.0,4,15.0,94.0,1.0,3.0,6.0,7,7
15,7,1,0,97,6.507797766855502,20,87.0,13,0,800.0,35.0,1,0.0,100.0,1.0,2.0,3.0,7,4
16,0,1,0,31,2.704871735451571,19,20.0,13,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,7,2
16,9,1,150,35,8.504291226801138,19,60.74532478658201,10,0,213.93,8.0,1,10.0,98.0,1.5,1.0,1.0,7,2
16,6,1,0,45,1.791320602943579,18,49.8234072563462,18,0,213.93,26.73,1,0.0,93.0,1.0,1.0,1.0,7,2
15,24,17,324,66,3.8786803071583593,18,75.99888228288972,16,0,500.0,50.0,4,10.0,89.0,1.0,2.0,2.0,7,4
15,5,1,0,50,4.3951825725382925,19,15.0,9,0,213.93,20.0,1,20.0,95.0,1.0,0.0,1.0,7,2
16,2,1,0,55,2.3601385196838676,18,53.42944194762503,6,0,213.93,26.73,1,0.0,100.0,1.0,2.0,1.0,7,2
15,5,1,0,90,4.179548931085473,20,71.0,23,0,100.0,0.0,2,25.0,90.0,1.0,1.0,2.0,7,4
15,3,1,0,35,5.410748962513682,20,30.0,9,0,213.93,10.0,1,0.0,100.0,1.0,1.0,1.0,7,2
16,1,1,0,36,1.0934428825400846,18,25.0,9,0,100.0,26.73,1,0.0,94.41,1.0,1.0,1.0,7,2
15,14,2,62,35,4.442734969868381,18,10.0,17,0,0.0,12.0,3,15.0,76.0,1.0,1.0,3.0,7,3
15,49,2,19,80,5.525712316684642,18,10.0,23,0,100.0,9.0,2,30.0,97.0,1.0,2.0,2.0,7,2
15,77,1,224,235,2.2929612078466772,20,135.0,31,0,0.0,49.0,4,25.0,97.0,2.0,2.0,3.0,7,6
15,21,1,336,77,4.128397614897874,19,72.65910821535059,22,0,200.0,40.0,2,15.0,96.0,1.0,1.0,2.0,7,4
16,6,1,10,28,2.6777073949837966,18,10.0,15,0,0.0,26.0,1,26.0,100.0,1.0,1.0,1.0,7,2
16,45,2,82,65,3.1164806786650203,18,20.0,13,0,100.0,30.0,2,15.0,90.0,1.0,0.0,3.0,7,3
16,13,1,0,70,3.712830834688429,20,49.8234072563462,16,0,213.93,26.73,1,0.0,98.0,1.0,1.0,1.0,7,2
16,5,1,0,24,6.043481985991948,19,49.8234072563462,15,0,213.93,26.73,1,0.0,76.0,1.0,1.0,1.0,7,2
15,2,1,0,32,3.756470241716658,18,54.0,8,0,500.0,26.73,1,5.0,90.0,1.0,1.0,1.0,7,2
16,36,2,51,65,4.1168690685882705,18,70.0,20,0,150.0,40.0,2,18.0,99.0,1.0,1.0,2.0,7,4
15,13,1,168,125,3.9925322204781004,20,102.80042147961893,21,0,750.0,175.0,1,0.0,98.0,2.0,2.0,4.0,7,4
16,12,1,0,50,2.4587023701547595,20,25.0,18,0,213.93,26.73,2,10.0,100.0,1.0,1.0,2.0,7,3
16,0,1,0,28,6.3362375088746195,19,10.0,10,0,0.0,15.0,1,7.0,94.41,1.0,1.0,1.0,7,2
16,0,1,0,15,2.9799166207823764,19,70.22086061067355,10,0,213.93,26.73,1,0.0,94.41,3.0,0.0,1.0,7,1
15,5,1,6,44,5.917300199181481,20,20.0,21,0,0.0,28.0,2,16.0,96.0,1.0,1.0,1.0,7,2
16,83,1,330,45,2.7480244638543176,18,80.0,22,0,100.0,15.0,2,15.0,95.0,1.0,2.0,3.0,7,3
16,33,1,17,36,1.011327101188491,18,26.0,12,0,500.0,25.0,1,15.0,99.0,1.0,1.0,1.0,7,2
15,9,1,66,50,7.327023452234567,19,61.712639215122856,12,0,0.0,30.0,1,0.0,98.0,1.0,1.0,2.0,7,4
16,0,1,0,50,5.342166607414156,19,10.0,8,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,7,3
16,7,1,0,45,3.4156483757838636,20,25.0,14,0,0.0,20.0,1,15.0,100.0,1.0,1.0,3.0,7,4
16,2,1,0,22,1.6053840286112084,19,43.61743138471968,10,0,213.93,26.73,1,0.0,90.0,1.0,1.0,1.0,7,1
16,20,1,0,25,5.544557162683164,19,55.65229485177478,11,0,213.93,26.73,1,10.0,96.0,1.0,1.0,1.0,7,2
15,10,1,0,65,2.573357498132669,20,69.17799179187222,18,0,0.0,15.0,2,10.0,100.0,1.0,2.0,3.0,7,4
15,32,1,360,120,2.2279117979660894,18,49.9572107085225,18,0,0.0,35.0,1,0.0,99.0,1.0,1.0,2.0,7,2
15,0,1,0,130,2.742073646154193,19,140.0,12,0,500.0,70.0,1,0.0,94.41,2.0,1.0,1.0,10,2
15,17,1,6,46,3.5605844746981847,18,80.73531387259177,23,0,1000.0,30.0,1,25.0,100.0,1.0,1.0,1.0,7,4
15,4,1,305,65,4.5287859676404185,19,60.778188018143815,7,0,1000.0,0.0,1,25.0,100.0,1.0,0.0,1.0,7,2
16,8,1,94,25,16.383085304719078,20,64.09587185831909,15,0,1000.0,20.0,1,20.0,100.0,1.0,1.0,1.0,7,2
15,2,1,174,99,3.573460986315103,18,15.0,18,0,100.0,40.0,1,0.0,100.0,1.0,1.0,1.0,7,2
15,12,13,180,65,3.8817126206883357,18,53.16000535734036,24,0,0.0,15.0,1,10.0,90.0,1.0,1.0,1.0,7,2
16,95,2,25,48,2.7143925361444956,19,49.8234072563462,13,0,213.93,26.73,1,0.0,91.0,1.0,1.0,1.0,7,2
16,24,1,156,40,6.540233628255387,20,100.0,23,0,0.0,15.0,1,28.0,97.0,1.0,1.0,1.0,7,2
15,45,1,153,49,3.637587436535706,20,300.0,24,0,300.0,40.0,1,0.0,97.0,1.0,1.0,1.0,7,2
16,4,1,0,25,4.304235524267076,20,49.161801349235645,9,0,150.0,26.73,1,10.0,93.0,1.0,1.0,1.0,7,1
15,78,1,134,400,6.469214141102855,20,134.75448211544017,23,0,1000.0,44.0,2,23.0,96.0,2.0,3.0,4.0,7,9
16,47,1,25,41,3.2404298978769948,20,47.98764099856446,18,0,0.0,20.0,1,0.0,98.0,1.0,1.0,1.0,7,2
16,5,1,0,75,2.3200317808917745,19,45.0,5,0,213.93,26.73,1,0.0,95.0,1.0,1.0,1.0,7,2
16,8,2,37,60,4.001484211775174,18,10.0,25,0,213.93,0.0,1,0.0,97.0,1.0,1.0,1.0,7,2
16,6,1,19,30,2.3900979113649528,18,21.0,25,0,250.0,0.0,1,10.0,100.0,1.0,1.0,1.0,7,2
16,10,2,0,27,1.6549554163917692,19,55.179046485814496,11,0,213.93,10.0,1,0.0,98.0,1.5,1.0,1.0,7,2
15,8,1,4,39,5.436852559454603,18,54.272619274564725,16,0,250.0,15.0,1,10.0,94.0,1.0,1.0,1.0,7,2
15,9,1,0,130,4.8376738278679685,18,64.92813921496256,25,0,213.93,26.73,1,0.0,100.0,2.0,1.0,2.0,7,2
16,18,1,0,38,0.7307669315856405,20,45.361548051953726,15,0,0.0,0.0,1,0.0,99.0,1.0,1.0,1.0,7,2
16,10,2,79,44,4.462922064865967,19,130.0,9,0,0.0,0.0,1,20.0,92.0,1.0,1.0,1.0,7,2
16,2,1,2,50,2.9918423530587464,19,54.22696050456726,6,0,0.0,10.0,1,0.0,90.0,1.5,1.0,1.0,7,2
16,71,1,0,24,2.4045050258155847,20,51.337704601601956,9,0,0.0,10.0,1,8.0,97.0,1.0,1.0,1.0,7,2
15,14,1,0,100,2.0877025773461226,20,75.12850644617512,14,0,100.0,40.0,2,20.0,99.0,1.0,1.0,3.0,7,4
15,5,1,46,119,6.78062012658589,18,130.0,18,0,150.0,40.0,5,15.0,100.0,2.0,3.0,3.0,7,7
16,1,2,0,25,3.2521723121670556,19,58.722163343336035,11,0,213.93,26.73,1,0.0,100.0,2.0,1.0,1.0,7,1
15,5,1,326,40,13.032073499237681,20,28.0,19,0,213.93,25.0,1,0.0,100.0,1.0,1.0,1.0,7,1
15,22,1,0,59,4.148938556376587,18,44.51291095461616,13,0,0.0,21.0,1,0.0,93.0,1.0,0.0,2.0,7,2
16,28,1,5,42,2.461280727922774,18,72.26230705711501,23,0,0.0,26.0,2,19.0,95.0,1.0,1.0,2.0,7,4
16,63,2,45,49,4.914692605403958,20,62.70220974814838,11,0,150.0,16.0,2,25.0,96.0,1.0,1.0,1.0,7,2
16,6,1,36,30,5.105987139572658,19,48.480930974108375,10,0,0.0,6.0,1,4.0,88.0,1.0,1.0,1.0,7,2
15,14,1,0,60,5.5838909379440596,19,46.21737256506737,16,0,213.93,26.73,1,0.0,92.0,1.0,0.0,1.0,7,2
15,4,1,0,90,5.865952582692694,18,42.0,16,0,213.93,20.0,2,20.0,100.0,2.0,2.0,3.0,7,5
15,98,1,10,50,5.354725257224174,19,20.0,22,0,213.93,10.0,1,0.0,97.0,1.0,1.0,1.0,7,2
15,3,1,0,70,3.7201984891593454,20,49.59625021646438,13,0,213.93,25.0,1,0.0,100.0,1.0,1.0,1.0,7,2
16,3,1,0,100,4.610256560125564,20,52.782917081142415,16,0,0.0,15.0,1,20.0,100.0,1.0,1.0,1.0,7,1
16,0,1,0,35,3.0089785764395205,20,57.02653513630189,8,0,213.93,15.0,2,15.0,94.41,1.0,1.0,1.0,7,2
15,3,1,7,150,2.159502873900766,20,95.12834582624453,20,0,0.0,20.0,1,0.0,100.0,2.0,3.0,4.0,7,6
15,67,9,146,279,6.566443909297136,18,200.0,24,0,100.0,60.0,1,0.0,89.0,2.0,5.0,8.0,7,10
16,1,1,0,24,1.544974165913326,19,28.0,11,0,213.93,26.73,3,0.0,100.0,1.5,1.0,1.0,7,2
15,25,1,28,110,3.9251313125634772,20,70.0,15,0,0.0,0.0,1,0.0,100.0,1.0,1.0,1.0,7,2
15,25,45,94,42,4.037788442417235,21,62.7353326824796,16,0,108.0,37.0,2,10.0,86.0,1.0,1.0,2.0,7,3
15,2,1,0,55,3.2734166903102104,18,10.0,7,0,250.0,40.0,1,0.0,90.0,1.0,1.0,1.0,7,2
15,7,1,116,67,6.740794617400495,18,81.14809157696408,25,0,100.0,25.0,1,55.0,100.0,1.0,1.0,1.0,7,2
16,11,2,0,34,4.277695901450744,19,56.15709676888319,25,0,500.0,12.0,1,12.0,100.0,1.0,1.0,1.0,7,2
15,35,1,172,110,0.8484608862606833,18,105.79828821794004,27,0,213.93,40.0,4,29.0,96.0,2.0,2.0,1.0,7,5
16,3,3,0,27,5.601622575026344,19,10.0,10,0,0.0,0.0,1,21.0,100.0,1.0,1.0,1.0,7,2
16,13,3,0,30,5.3235634342966875,19,40.0,13,0,213.93,5.0,1,0.0,92.0,1.5,1.0,1.0,7,2
15,0,3,0,80,5.22607244159339,19,96.96411208402628,15,0,213.93,26.73,1,0.0,94.41,2.0,3.0,3.0,7,6
16,9,1,352,40,4.951871315572804,20,88.0,25,0,100.0,20.0,1,25.0,100.0,1.0,1.0,4.0,7,4
15,5,1,0,95,4.672632214770119,18,10.0,17,0,0.0,0.0,1,0.0,92.0,1.0,2.0,2.0,7,4
16,11,1,0,30,3.5836753609946923,18,90.0,26,0,0.0,15.0,1,8.0,96.0,1.0,1.0,1.0,7,2
16,9,1,0,30,4.041788976613784,19,41.7555133606749,10,0,0.0,0.0,1,0.0,98.0,1.0,0.0,1.0,7,2
15,21,1,164,100,7.398076041652825,20,250.0,10,0,0.0,20.0,1,0.0,99.0,1.0,1.0,1.0,7,2
16,88,7,349,35,7.696989613833679,20,65.78591332356562,20,0,0.0,5.0,1,8.0,89.0,2.0,1.0,1.0,7,2
16,7,1,0,49,3.8416474129763545,20,50.0509095556568,9,0,100.0,13.0,1,15.0,97.0,1.0,1.0,1.0,7,1
16,1,1,1,20,2.8379837512511266,18,43.61743138471968,8,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,7,1
16,92,1,354,32,2.524578965879694,20,60.0,21,0,213.93,26.73,1,15.0,96.0,1.0,1.0,1.0,7,2
16,8,1,0,11,5.908237474190907,19,10.0,14,0,0.0,0.0,1,4.0,98.0,2.0,1.0,1.0,7,2
16,0,1,0,50,7.391680503032842,19,12.0,12,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,7,2
15,2,1,0,70,3.7067722523823314,20,10.0,10,0,0.0,26.73,1,0.0,100.0,1.0,0.0,1.0,7,2
16,0,1,0,35,14.41948573568403,19,49.8234072563462,9,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,7,2
16,0,1,83,50,5.4312227848674555,18,49.59625021646438,10,0,213.93,25.0,1,0.0,94.41,1.0,1.0,1.0,7,2
15,1,3,290,70,2.8025069337612183,18,94.0,26,0,2000.0,180.0,1,0.0,60.0,1.0,2.0,4.0,7,5
16,12,2,0,35,5.007434900729804,20,20.0,10,0,500.0,26.73,1,10.0,93.0,1.0,2.0,2.0,7,4
15,3,1,0,48,9.15795936664451,20,86.0,10,0,213.93,26.73,1,0.0,100.0,1.0,1.0,2.0,7,2
15,43,3,159,190,5.11061060094523,18,200.0,32,0,250.0,80.0,8,25.0,84.0,2.5,3.0,14.0,7,16
16,21,1,0,25,5.121402673077769,19,20.0,10,0,0.0,0.0,1,0.0,100.0,1.0,1.0,1.0,7,1
15,1,1,0,85,5.140459324171103,19,15.0,13,0,213.93,20.0,4,30.0,100.0,1.0,2.0,2.0,7,4
16,116,1,254,24,4.003371343526785,18,10.0,7,0,0.0,4.0,1,0.0,98.0,1.0,1.0,1.0,7,1
16,27,1,67,37,8.685510754921841,18,15.0,19,0,600.0,18.0,1,32.0,99.0,1.0,1.0,3.0,7,4
15,6,4,0,85,3.685411526480573,19,103.60640005605444,12,0,213.93,38.0,2,28.0,73.0,1.5,2.0,2.0,7,6
15,4,1,0,55,9.838003643203182,20,25.0,17,0,0.0,10.0,1,0.0,85.0,1.0,1.0,2.0,7,4
16,4,1,0,14,6.7363827072645215,18,15.0,9,0,0.0,10.0,1,0.0,100.0,1.0,1.0,1.0,7,1
16,40,1,34,21,3.8379983979310923,20,10.0,15,0,213.93,26.73,1,9.0,91.0,1.0,1.0,1.0,7,2
16,5,1,35,33,4.02328470795601,20,10.0,13,0,213.93,26.73,1,0.0,92.0,1.0,1.0,1.0,7,2
15,43,1,0,95,6.353641728807258,20,70.20989930756502,17,0,213.93,60.0,1,0.0,97.0,1.0,2.0,2.0,7,4
16,16,1,163,40,4.043507815877824,19,53.595625162663566,11,0,0.0,5.0,1,13.0,99.0,1.0,1.0,1.0,7,2
16,66,1,56,40,5.689585872815731,20,15.0,9,0,0.0,15.0,1,0.0,93.0,1.0,1.0,1.0,7,2
15,1,1,0,55,6.069046044980479,20,68.78196364290224,28,0,213.93,10.0,2,15.0,60.0,1.0,1.0,2.0,7,4
16,14,1,47,39,7.966356716475235,20,12.0,25,0,213.93,10.0,1,0.0,96.0,1.0,1.0,1.0,7,2
16,6,2,0,59,1.0289419907735444,18,25.0,19,0,0.0,25.0,2,15.0,97.0,1.0,1.0,1.0,7,2
16,3,1,0,25,4.105643787167113,19,47.626680506506325,12,0,213.93,10.0,1,0.0,100.0,1.0,1.0,1.0,7,2
15,1,1,0,50,6.282146566340946,19,46.21737256506737,7,0,213.93,26.73,1,0.0,80.0,1.0,0.0,1.0,7,2
