room_type,calculated_host_listings_count,availability_365,price,distance,cancellation_policy,size,amenities_num,security_deposit,cleaning_fee,guests_included,extra_people,bathrooms,bedrooms,beds,bed_type,accommodates
16,1,311,80,1.6311952373409,19,15.0,9,213.93,26.73,1,0.0,1.5,1.0,2.0,7,3
16,1,23,30,5.723103498974077,20,300.0,24,0.0,15.0,1,10.0,1.0,1.0,1.0,7,2
15,1,0,70,4.3087194137751155,20,47.626680506506304,9,213.93,10.0,1,0.0,1.0,1.0,1.0,7,2
15,1,0,30,2.4118739756023526,18,59.77595913894458,28,100.0,20.0,1,15.0,1.0,0.0,3.0,7,3
15,1,0,120,3.7262008067528063,19,62.23535899959919,11,213.93,26.73,1,0.0,1.0,1.0,2.0,7,4
16,1,12,40,3.858609859823248,18,52.50348212068728,16,0.0,10.0,1,10.0,1.0,1.0,1.0,7,2
16,1,0,60,5.286369630350548,20,25.0,17,213.93,26.73,1,0.0,2.0,1.0,1.0,7,2
16,2,0,25,5.527898734390697,19,49.589038322973,14,0.0,10.0,1,5.0,1.0,1.0,1.0,7,2
16,1,20,60,2.3997937425549956,20,63.2932564051289,21,100.0,0.0,2,30.0,1.0,1.0,1.0,7,2
15,1,0,55,1.7355986306555073,19,62.91079649707033,12,0.0,0.0,1,15.0,1.0,0.0,2.0,7,4
15,2,0,130,7.063408059689585,20,10.0,21,213.93,26.73,1,0.0,1.0,2.0,2.0,7,4
16,1,35,20,4.411196212653825,20,52.9706179149415,25,400.0,0.0,1,10.0,1.0,1.0,1.0,7,2
15,1,333,70,4.151795154777543,18,83.78705488283202,12,0.0,37.0,2,15.0,1.0,1.0,4.0,7,6
16,1,22,65,2.527710135029304,19,79.23477485881801,25,150.0,40.0,1,35.0,1.5,1.0,2.0,7,2
15,1,0,60,3.8487994095491764,18,15.0,10,100.0,20.0,2,8.0,1.0,2.0,3.0,7,5
15,4,341,55,3.0400780494951203,18,200.0,16,600.0,75.0,2,10.0,1.0,1.0,2.0,7,4
16,1,0,20,7.30409807356405,20,13.0,14,0.0,5.0,1,0.0,1.0,1.0,1.0,7,2
15,1,0,45,4.221650720273884,18,100.0,19,1500.0,50.0,1,0.0,1.0,1.0,1.0,7,2
17,2,0,25,5.824900669052984,19,43.61743138471979,11,213.93,26.73,1,0.0,1.0,1.0,2.0,7,1
16,4,5,19,2.1130575152971023,20,54.706619727772505,8,200.0,20.0,1,10.0,1.0,1.0,1.0,7,2
15,1,239,69,7.4033336355456045,18,20.0,10,500.0,40.0,1,6.0,1.0,1.0,2.0,7,4
15,6,0,100,2.3521210227778315,20,110.0,15,150.0,65.0,2,25.0,1.0,2.0,4.0,7,6
16,2,0,18,8.569692842825923,19,24.0,11,213.93,26.73,1,0.0,1.5,1.0,2.0,7,2
16,1,23,35,5.586028238838275,19,20.0,8,0.0,0.0,2,10.0,1.0,1.0,2.0,7,3
15,1,2,56,4.875706601169401,19,10.0,9,213.93,26.73,1,0.0,1.0,0.0,1.0,7,2
15,16,3,129,3.201829800657896,22,137.0,19,4000.0,200.0,1,0.0,2.0,2.0,2.0,7,4
16,1,322,69,3.554856340112893,19,50.0,20,100.0,30.0,2,10.0,1.0,2.0,2.0,7,4
16,2,0,39,3.0132472201297418,20,50.0,20,500.0,25.0,2,10.0,1.0,1.0,1.0,7,2
15,1,0,40,4.010488297045713,20,10.0,9,0.0,0.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,40,5.370131555363121,19,40.0,9,213.93,26.73,1,0.0,1.0,2.0,2.0,7,4
16,1,0,30,5.4932233338003895,18,60.0,9,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,0,89,1.425705232334226,19,49.03807817720846,11,0.0,28.0,1,0.0,1.0,1.0,1.0,7,2
15,1,365,55,5.486063733289468,19,12.0,8,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,13,28,4.602745972432021,19,20.0,13,0.0,0.0,1,4.0,2.0,1.0,1.0,7,2
16,1,0,22,1.4517538191383323,19,57.37577323565451,7,213.93,26.73,1,0.0,1.5,1.0,1.0,7,2
15,1,0,39,6.059964449438245,19,56.02938312797272,11,213.93,26.73,1,0.0,1.0,1.0,1.0,7,3
15,1,86,80,4.37434616921756,18,50.63582417253926,10,300.0,30.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,15,7.218247998204859,19,20.0,10,213.93,26.73,1,9.0,1.0,1.0,1.0,7,2
15,1,168,150,4.497659047510778,18,103.19775342970954,20,2000.0,60.0,4,30.0,1.5,2.0,2.0,7,4
16,1,19,120,0.9376650615215127,20,49.82340725634625,25,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,2,311,29,12.930643440231933,18,20.0,24,0.0,17.0,1,15.0,1.0,1.0,1.0,7,2
16,1,310,40,6.229609047586674,19,51.190435647381875,11,0.0,0.0,1,10.0,1.0,1.0,1.0,7,2
16,1,0,35,1.5515598102889232,19,49.82340725634625,7,213.93,26.73,1,0.0,1.0,1.0,2.0,7,2
16,1,0,22,4.27548097603321,20,58.74280162669014,11,0.0,0.0,1,10.0,1.5,1.0,1.0,7,2
15,1,0,35,6.1719419253656955,20,15.0,17,300.0,0.0,1,0.0,1.0,1.0,1.0,7,2
16,1,47,120,2.507767185984477,18,100.0,17,0.0,40.0,1,30.0,1.0,1.0,1.0,7,2
16,1,0,20,4.815444950081516,19,53.16000535733999,9,0.0,15.0,1,10.0,1.0,1.0,2.0,7,2
16,1,0,18,4.19289489056764,19,70.0,9,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,35,15,5.240168728473498,18,10.0,4,200.0,0.0,1,0.0,1.0,1.0,1.0,7,1
15,4,333,90,4.439851996236664,18,106.34414063827953,23,213.93,95.0,2,39.0,1.0,1.0,4.0,7,6
16,2,0,40,1.690922510683525,19,25.0,13,213.93,26.73,1,0.0,1.0,1.0,2.0,7,2
16,1,0,17,4.283112257737712,19,49.82340725634625,10,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,163,100,6.242632854789367,19,10.0,24,213.93,35.0,4,30.0,1.0,2.0,3.0,7,6
16,1,0,25,4.076621592615287,20,48.138148657014646,9,100.0,0.0,1,4.0,1.0,1.0,1.0,7,2
15,11,220,135,5.3749920629891115,19,69.66992045932908,14,250.0,85.0,1,10.0,1.0,1.0,2.0,7,3
15,1,0,41,3.021698233377281,19,10.0,12,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,2,0,70,0.621949081979874,19,57.37577323565451,9,213.93,26.73,1,0.0,1.5,1.0,1.0,7,2
15,1,25,40,7.538962465113434,20,200.0,18,0.0,18.0,1,8.0,1.0,0.0,1.0,7,2
15,2,2,100,3.452363327360161,18,10.0,11,150.0,30.0,3,0.0,1.5,2.0,3.0,7,5
15,1,0,63,4.905441983063015,19,95.0,21,0.0,25.0,1,0.0,1.0,2.0,2.0,7,3
16,1,0,22,3.988607736831115,20,46.674594525258726,8,0.0,10.0,1,0.0,1.0,1.0,1.0,7,2
16,1,360,40,4.516849293896628,18,51.190435647381875,8,0.0,0.0,1,10.0,1.0,1.0,1.0,7,2
16,1,9,19,3.457958681623785,19,15.0,13,213.93,26.73,1,0.0,1.0,1.0,1.0,7,3
16,2,0,18,5.732896698019603,20,20.0,5,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,134,35,4.053923404666025,19,10.0,19,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
17,1,65,20,3.673799808420865,18,10.0,14,0.0,10.0,1,25.0,1.0,1.0,1.0,7,1
16,1,0,29,7.570437987541748,19,56.98663051619839,9,500.0,5.0,1,15.0,1.0,1.0,1.0,7,2
15,3,336,59,5.556613813556198,19,50.534928447968966,19,350.0,55.0,2,0.0,1.0,0.0,1.0,7,2
16,1,0,28,0.5998331742378068,20,49.515403845863155,13,0.0,5.0,1,6.0,1.0,1.0,1.0,7,2
15,1,0,37,5.059298199902602,19,55.0,9,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,0,40,5.041145110460657,19,10.0,13,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
15,1,6,59,3.146305021479189,20,74.62867792530866,23,200.0,55.0,2,15.0,1.0,1.0,2.0,7,4
15,1,15,27,12.716540559013817,19,20.0,7,200.0,0.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,79,3.7275516551107,19,24.0,14,0.0,20.0,1,20.0,7.0,7.0,1.0,7,2
16,1,0,40,3.7217852465774603,19,66.22848033724563,10,0.0,20.0,2,10.0,1.0,1.0,2.0,7,4
15,1,272,49,4.1299241996842175,18,10.0,15,0.0,30.0,2,15.0,1.0,2.0,5.0,7,6
16,1,32,25,1.3884576801401887,19,17.0,23,0.0,5.0,1,15.0,1.0,1.0,1.0,7,1
15,1,0,40,2.090423754904673,19,50.25277345311712,15,213.93,30.0,1,0.0,1.0,1.0,1.0,7,2
15,1,251,70,4.189544796504109,20,45.80659361884322,16,100.0,0.0,1,0.0,1.0,1.0,1.0,7,2
16,1,42,65,0.8329682139857596,20,73.41652717657355,23,150.0,20.0,1,15.0,1.0,2.0,2.0,7,4
16,1,159,25,3.6434553243989947,19,49.82340725634625,9,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,350,15,3.3544297800670813,18,40.46861865363226,10,0.0,10.0,1,0.0,1.0,1.0,1.0,7,1
16,1,10,35,3.3363840571441843,19,25.0,8,150.0,10.0,1,20.0,1.0,1.0,1.0,7,1
16,1,0,17,2.484126578546078,19,10.0,11,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
15,1,290,150,5.319392758426361,20,300.0,29,213.93,48.0,4,20.0,1.5,2.0,2.0,7,4
16,1,116,30,8.214183467032933,18,30.0,8,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
15,3,0,120,3.669493973015108,18,15.0,17,0.0,0.0,2,15.0,1.0,1.0,2.0,7,4
15,1,0,42,5.134848838446389,19,49.82340725634625,6,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,0,20,3.4095667357072457,20,15.0,8,200.0,50.0,1,15.0,1.0,1.0,1.0,7,2
15,1,0,30,4.026263000155677,18,53.80592609474496,6,800.0,15.0,1,5.0,1.0,1.0,1.0,7,2
16,1,0,50,3.098598982747122,19,54.752486791100196,22,0.0,30.0,1,20.0,1.0,1.0,1.0,7,1
15,5,0,70,1.695323073059569,19,65.84139369087796,8,213.93,26.73,1,0.0,1.0,2.0,2.0,7,4
16,2,0,30,3.899507675280187,19,10.0,10,150.0,8.0,1,0.0,1.0,1.0,1.0,7,2
15,2,142,80,2.471349929372287,20,10.0,14,0.0,0.0,2,15.0,1.0,1.0,1.0,7,3
16,1,0,25,2.885441538943735,19,57.37577323565451,9,213.93,26.73,1,0.0,1.5,1.0,1.0,7,2
16,1,0,27,1.6193839915451393,20,42.07722787153254,13,213.93,15.0,1,0.0,1.0,1.0,1.0,7,1
16,1,359,39,9.412804198728503,19,10.0,14,150.0,5.0,1,0.0,1.0,1.0,1.0,7,1
15,1,0,40,5.692129285974195,18,50.0,20,250.0,12.0,1,15.0,1.0,0.0,1.0,7,3
15,1,0,100,3.685124984542639,19,55.0,16,213.93,26.73,1,0.0,1.0,2.0,1.0,7,2
16,2,1,25,12.690034605265376,19,60.0,23,213.93,26.73,1,26.0,1.0,1.0,1.0,7,2
16,1,0,30,8.335795365439246,19,40.011396693441014,2,213.93,26.73,1,0.0,1.0,0.0,1.0,7,1
15,1,16,94,6.388116674859341,18,15.0,14,150.0,30.0,1,0.0,1.0,1.0,1.0,7,4
16,1,0,15,6.662015860111986,19,49.16608298344741,8,200.0,0.0,1,5.0,1.0,1.0,1.0,7,2
15,12,306,120,5.7375017898470855,18,70.33323036359697,16,100.0,45.0,1,0.0,1.0,1.0,3.0,7,5
16,1,355,40,3.881792358481732,19,10.0,8,0.0,0.0,1,10.0,1.0,1.0,2.0,7,4
15,4,106,45,3.243373303213966,18,35.0,30,200.0,30.0,1,0.0,1.0,1.0,1.0,7,2
15,1,4,36,7.337541349899501,19,15.0,12,0.0,30.0,2,4.0,1.0,1.0,2.0,7,4
15,1,151,89,1.6378434898808663,18,30.0,25,0.0,100.0,1,0.0,1.0,1.0,1.0,7,2
15,1,0,48,2.6953348334973435,19,15.0,11,100.0,20.0,1,0.0,1.0,1.0,1.0,7,2
16,1,30,35,5.28003772623794,20,49.82340725634625,10,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,0,50,3.6894273016639234,19,49.82340725634625,15,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,0,69,1.2443166554329257,20,61.78059650581447,15,100.0,30.0,2,10.0,1.0,1.0,1.0,7,3
16,1,0,24,2.839383808358984,19,200.0,24,213.93,10.0,1,10.0,1.0,1.0,1.0,7,2
16,1,0,27,4.1068957304140445,19,25.0,15,213.93,10.0,1,20.0,1.0,1.0,2.0,7,3
15,1,0,40,9.009377250157751,20,20.0,9,213.93,26.73,1,0.0,1.0,1.0,2.0,7,3
16,1,226,29,3.2308779706752557,18,18.0,9,0.0,10.0,1,15.0,1.0,1.0,1.0,7,2
16,1,0,35,6.697697135325132,19,15.0,14,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
15,1,0,29,2.6193839796657663,20,56.26234689602186,21,1000.0,10.0,1,15.0,1.0,0.0,1.0,7,2
16,1,98,20,9.113536103538403,20,59.45602874702276,11,400.0,5.0,1,20.0,1.0,1.0,1.0,7,2
15,1,11,120,2.7271752051057154,19,48.93972697981172,9,213.93,20.0,1,0.0,1.0,1.0,1.0,7,2
15,1,0,100,4.266296318280113,20,59.44580276341224,12,0.0,60.0,1,0.0,1.0,1.0,2.0,7,3
16,4,349,18,6.2456224548807695,18,44.641325970675595,10,200.0,35.0,1,0.0,1.0,1.0,1.0,7,1
16,1,8,35,3.880086848105262,20,47.11964009214863,12,100.0,10.0,1,0.0,1.0,1.0,1.0,7,2
15,1,0,20,3.8079203506653525,20,70.0,17,0.0,0.0,1,5.0,1.0,1.0,2.0,7,2
16,1,0,40,5.748397322329704,19,49.82340725634625,13,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,2,15,38,1.8362937891667204,18,40.04566331410667,12,200.0,0.0,1,0.0,1.0,1.0,1.0,7,1
16,1,0,35,4.813547086527811,20,10.0,14,213.93,15.0,1,0.0,1.0,1.0,1.0,7,2
16,1,190,25,4.269570926085929,19,51.190435647381875,9,0.0,0.0,1,10.0,1.0,1.0,1.0,7,2
16,2,83,25,8.505754303677588,20,10.0,14,0.0,15.0,1,10.0,1.0,1.0,1.0,7,2
16,1,171,75,3.478855173845191,20,66.79626614880388,15,0.0,5.0,2,25.0,1.0,1.0,1.0,7,3
16,1,0,18,6.311477933782469,20,32.0,7,0.0,16.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,26,3.1505720033821385,19,47.9986861122463,10,150.0,15.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,30,4.107728313944049,19,50.60754688783902,11,0.0,0.0,2,9.0,1.0,1.0,1.0,7,2
15,2,334,60,6.186250837573785,19,62.280425026680746,21,0.0,15.0,2,15.0,1.0,1.0,2.0,7,3
15,1,0,80,2.024701844449884,20,60.0,9,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,75,59,4.7076686653272795,18,70.3583172925222,10,0.0,35.0,1,35.0,1.0,1.0,2.0,7,2
16,1,79,20,5.101823143397002,19,10.0,6,213.93,5.0,1,15.0,1.0,1.0,1.0,7,2
16,2,87,35,3.8599570395793754,18,53.8423673965059,13,500.0,15.0,1,18.0,1.0,1.0,2.0,7,1
16,1,21,50,4.1714464339872315,19,56.37001189964914,17,213.93,10.0,2,15.0,1.0,1.0,1.0,7,2
16,1,0,25,6.090372520408733,20,56.37001189964914,17,213.93,10.0,2,15.0,1.0,1.0,1.0,7,2
16,4,25,23,4.272519658309009,18,56.742017505389136,11,150.0,15.0,1,15.0,1.0,1.0,1.0,7,2
16,1,0,22,3.605915079939456,18,51.84695888403458,12,0.0,5.0,1,10.0,1.0,1.0,1.0,7,2
15,3,0,70,1.946165009859214,19,68.47985993795827,6,500.0,40.0,3,10.0,1.0,2.0,3.0,7,3
16,1,220,70,3.826142889268118,18,60.0,14,0.0,0.0,2,10.0,1.0,1.0,1.0,7,2
16,1,0,30,3.860235937001469,19,58.72216334333631,10,213.93,26.73,1,0.0,2.0,1.0,1.0,7,1
17,2,267,12,3.716447367399755,18,46.35517641928151,11,0.0,6.0,1,11.0,1.0,1.0,1.0,7,1
15,1,0,75,2.72766100752817,18,61.379534486485035,10,0.0,0.0,1,0.0,1.0,2.0,2.0,7,4
16,1,0,20,9.288801401730577,19,56.02938312797272,11,213.93,26.73,1,0.0,1.0,1.0,2.0,7,3
15,1,0,67,5.742316943782846,19,84.89464994575246,7,300.0,30.0,4,10.0,1.0,2.0,3.0,7,6
15,1,340,59,5.198179111592799,18,40.0,10,0.0,35.0,2,10.0,1.0,0.0,1.0,7,3
15,1,0,65,3.233385898001857,19,20.0,6,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,3,30,1.8822986970662194,18,80.0,19,0.0,5.0,1,10.0,1.0,1.0,1.0,7,1
16,1,0,25,2.893121042152854,19,49.82340725634625,12,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,6,50,4.410477402297453,19,80.0,20,0.0,50.0,1,0.0,1.0,1.0,1.0,7,2
15,1,108,119,4.496609244859362,20,123.0,21,0.0,80.0,6,10.0,1.5,3.0,5.0,7,10
16,1,0,18,2.993444941978424,19,49.82340725634625,13,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,64,70,3.3927587402240937,20,74.69237676993367,10,0.0,15.0,1,15.0,1.0,1.0,3.0,7,5
15,1,17,80,3.8295062046888373,18,50.61373394517495,12,0.0,40.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,25,6.6510460974627845,19,45.560048292168645,3,200.0,0.0,1,5.0,1.0,0.0,1.0,7,2
16,1,89,27,5.343388454430557,19,210.0,20,0.0,4.0,1,30.0,2.0,1.0,1.0,7,2
15,1,320,50,2.5588204122614497,20,50.0,28,0.0,80.0,1,10.0,1.5,1.0,2.0,7,3
15,4,66,40,5.043686786073519,19,57.39470752185108,7,213.93,40.0,1,10.0,1.0,1.0,1.0,7,2
15,1,0,30,5.711382042946267,19,49.82340725634625,9,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,0,20,4.648222991833131,19,80.0,13,200.0,10.0,1,10.0,1.0,1.0,1.0,7,2
16,1,13,30,4.442417343276014,20,15.0,11,0.0,20.0,1,0.0,1.0,1.0,1.0,7,2
15,1,0,39,2.649840317492882,19,49.82340725634625,8,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,0,60,3.9910972035626857,19,10.0,24,100.0,15.0,2,10.0,1.0,1.0,1.0,7,3
15,1,274,70,3.8153429606429663,19,60.39959274181708,12,0.0,20.0,1,0.0,1.0,1.0,2.0,7,4
15,2,0,183,2.563838226594104,20,100.0,16,300.0,40.0,2,10.0,1.0,2.0,2.0,7,4
15,1,229,65,2.931648414856236,18,77.82255668347773,20,200.0,60.0,2,30.0,1.0,1.0,2.0,7,3
16,2,0,32,5.387448455436373,19,10.0,12,0.0,15.0,1,5.0,1.0,1.0,1.0,7,2
15,1,0,30,6.713909853241334,19,52.21513126958382,12,0.0,30.0,1,5.0,1.0,1.0,1.0,7,2
16,1,0,15,6.1671101098272425,19,63.20466083108307,12,213.93,26.73,1,10.0,1.5,1.0,1.0,7,2
16,1,193,33,12.0354360677579,18,54.76140268174886,8,0.0,5.0,1,15.0,1.0,1.0,1.0,7,2
15,2,0,98,3.2248751228422035,18,69.06842588391899,12,400.0,45.0,1,0.0,1.0,2.0,2.0,7,4
15,1,0,40,5.67408698194438,20,65.0,12,0.0,20.0,2,20.0,1.0,1.0,1.0,7,4
15,1,0,50,4.696597388959833,19,80.0,11,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,0,45,4.9996242276790825,18,46.21737256506748,14,213.93,26.73,1,0.0,1.0,0.0,2.0,7,2
15,1,0,23,5.365487276101695,19,15.0,11,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,0,47,1.9586429597347748,19,60.0,10,0.0,20.0,1,0.0,1.0,2.0,2.0,7,4
15,1,4,89,4.113566430051394,20,50.48242929784441,21,0.0,39.0,1,0.0,1.0,1.0,1.0,7,2
16,2,0,19,7.047718938817614,19,35.994583055937994,11,100.0,0.0,1,0.0,1.0,0.0,1.0,7,1
16,1,341,21,1.4435628902052873,19,52.50348212068728,10,0.0,10.0,1,10.0,1.0,1.0,1.0,7,2
15,2,47,55,1.3774265287970406,18,55.06418961407401,33,1000.0,40.0,1,0.0,1.0,1.0,1.0,7,2
16,1,352,26,5.110984679079171,20,71.08362447457023,7,120.0,15.0,1,23.0,1.0,2.0,1.0,7,3
16,1,0,29,4.113578676603144,20,44.292868882190916,10,0.0,0.0,1,15.0,1.0,0.0,1.0,7,1
16,1,75,38,5.2566361003566495,18,54.76861457524027,16,213.93,20.0,1,10.0,1.0,1.0,1.0,7,2
15,2,249,130,0.6221536565543161,18,70.0,14,0.0,60.0,2,15.0,1.5,2.0,7.0,7,7
16,1,304,50,5.328802202281451,19,37.809182072645065,4,0.0,0.0,1,0.0,0.5,1.0,1.0,7,2
16,1,0,25,3.370090012320745,19,51.83804299338592,12,0.0,30.0,1,15.0,1.0,1.0,2.0,7,1
15,1,0,150,2.9320973155044276,20,49.82340725634625,13,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,107,30,3.1075487146859473,19,15.0,21,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,10,42,0.8332643884959006,19,51.190435647381875,9,0.0,0.0,1,10.0,1.0,1.0,2.0,7,2
17,1,0,15,5.964897956526686,19,72.25632217348567,10,100.0,5.0,1,10.0,1.5,1.0,1.0,7,4
16,1,0,50,1.2843289151192665,19,43.61743138471979,11,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
15,2,0,60,4.124887461922176,19,56.48660508816396,10,0.0,10.0,1,0.0,1.0,2.0,2.0,7,3
15,1,0,50,2.0907563331856394,19,49.82340725634625,6,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,46,39,5.161792309013663,20,46.278566376289106,12,213.93,5.0,1,5.0,1.0,0.0,1.0,7,2
16,1,0,20,5.566300305693768,19,49.82340725634625,7,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,127,82,5.109641174139762,20,92.0,28,0.0,80.0,6,10.0,2.0,3.0,5.0,7,8
16,2,2,19,5.29814575484059,20,59.599549126093564,15,200.0,10.0,1,10.0,1.0,1.0,1.0,7,3
16,1,71,49,2.7518442338372053,18,90.0,15,0.0,20.0,1,15.0,1.0,1.0,1.0,7,2
16,1,0,29,4.133578089939285,19,25.0,7,213.93,26.73,1,0.0,1.0,1.0,2.0,7,2
15,2,0,39,1.3758811833697568,19,59.09080471457863,8,300.0,50.0,1,10.0,1.0,1.0,1.0,7,2
15,1,29,160,4.211389448232334,19,66.9232164910834,18,500.0,100.0,1,0.0,1.0,1.0,1.0,7,3
15,1,1,95,5.177149701082125,19,57.799651561469375,24,0.0,20.0,1,0.0,1.0,2.0,1.0,7,3
15,1,42,79,3.8519731007525952,20,10.0,16,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,16,0,234,2.305469516719641,21,100.0,25,500.0,0.0,1,0.0,1.0,1.0,1.0,7,2
15,1,0,59,4.8643921489453925,20,52.816871552260174,22,200.0,50.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,25,6.2044430067587815,19,57.37577323565451,13,213.93,26.73,1,0.0,1.5,1.0,2.0,7,2
16,2,0,25,5.107544773376233,19,15.0,8,0.0,15.0,1,12.0,1.0,1.0,1.0,7,2
16,2,0,25,5.592190571070709,19,64.69377028158954,7,0.0,10.0,1,5.0,2.0,1.0,1.0,7,2
16,1,352,43,12.640953088835746,19,300.0,19,1000.0,40.0,1,0.0,1.0,1.0,1.0,7,1
15,1,0,90,23.29155748923296,20,100.57014677530495,16,213.93,26.73,1,0.0,2.0,4.0,5.0,7,6
16,1,0,19,2.9888780816792155,19,49.82340725634625,7,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,0,49,1.700362664395484,19,62.23535899959919,15,213.93,26.73,1,0.0,1.0,1.0,1.0,7,4
16,1,30,20,6.1563571723773345,19,30.0,15,85.0,10.0,1,0.0,1.0,2.0,1.0,7,2
16,1,37,15,1.6496154817365019,19,43.61743138471979,8,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
16,1,0,17,7.319315633375369,19,25.0,10,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
16,2,0,30,4.124302189683171,20,47.626680506506304,17,213.93,10.0,1,0.0,1.0,1.0,1.0,7,2
15,1,0,115,2.4465070278025487,19,57.37577323565451,10,213.93,26.73,1,0.0,1.5,1.0,1.0,7,2
16,1,0,40,1.0811516209399796,19,15.0,13,200.0,5.0,1,10.0,1.0,0.0,1.0,7,2
16,2,0,25,5.129081801480001,19,15.0,8,0.0,12.0,1,12.0,1.0,1.0,1.0,7,2
16,1,101,69,3.853677411283059,19,47.331117761911436,11,0.0,15.0,1,0.0,1.0,1.0,2.0,7,2
16,1,310,30,5.491978596113963,19,50.0,11,0.0,0.0,1,5.0,1.0,0.0,2.0,7,2
15,1,0,30,6.016901272461328,20,300.0,22,213.93,26.73,1,15.0,1.0,1.0,1.0,7,2
15,1,0,47,0.3367131924662354,20,53.20228490774319,12,213.93,25.0,1,0.0,1.0,2.0,2.0,7,2
15,2,29,120,3.890116762911627,18,76.71018847351922,13,300.0,40.0,2,15.0,1.0,2.0,2.0,7,4
15,2,0,120,3.4521545733257852,19,80.94612564949449,16,213.93,26.73,1,0.0,2.0,2.0,4.0,7,4
16,1,28,39,3.1802984576843203,19,45.36154805195332,21,0.0,0.0,1,0.0,1.0,1.0,1.0,7,2
15,1,0,65,3.0341953952197773,19,59.36598122896646,10,0.0,15.0,2,10.0,1.0,1.0,1.0,7,3
15,1,0,31,5.91067899417705,19,46.21737256506748,11,213.93,26.73,1,0.0,1.0,0.0,2.0,7,2
15,4,66,75,4.157968778069422,18,10.0,19,190.0,5.0,1,12.0,1.0,1.0,6.0,7,6
15,1,0,70,2.7718189129658257,18,20.0,4,0.0,25.0,2,25.0,1.0,1.0,1.0,7,2
16,1,0,25,12.45098292764321,20,49.82340725634625,8,213.93,26.73,1,0.0,1.0,1.0,2.0,7,2
15,1,17,70,6.257996540566932,18,60.0,22,0.0,10.0,2,0.0,1.0,1.0,1.0,7,3
16,1,0,25,4.012880794069475,18,20.0,6,100.0,0.0,1,10.0,1.0,1.0,1.0,7,2
15,1,15,70,4.035352474263735,19,57.83254119524958,14,100.0,25.0,2,15.0,1.0,1.0,2.0,7,2
16,2,0,34,1.7959816153006487,19,50.0,11,0.0,5.0,1,5.0,1.0,1.0,1.0,7,2
15,2,10,45,5.6985384816622044,20,57.75804294420866,10,500.0,50.0,1,0.0,1.0,2.0,1.0,7,2
15,1,0,35,4.829579136035229,19,49.82340725634625,15,213.93,26.73,1,0.0,1.0,1.0,2.0,7,2
16,1,0,20,4.883287099544229,19,76.77111848364909,10,213.93,10.0,2,50.0,1.0,1.0,2.0,7,2
16,1,0,30,3.860607743801731,20,55.652294851774805,15,213.93,26.73,1,10.0,1.0,1.0,1.0,7,2
15,1,0,40,5.594215216212427,19,67.94476685301208,10,0.0,50.0,1,0.0,1.0,2.0,2.0,7,4
16,1,98,40,1.214646106443009,19,45.36154805195332,13,0.0,0.0,1,0.0,1.0,1.0,1.0,7,2
